Cust_ID,Target,Age,Gender,Balance,Occupation,No_OF_CR_TXNS,AGE_BKT,Holding_Period,SCR
C488,0,40,M,30692.94,SAL,8,36-40,4,129
C489,0,28,M,19149.32,SAL,45,26-30,14,413
C490,0,42,M,2807.97,SAL,34,41-45,3,507
C491,0,47,M,6373.16,SAL,49,46-50,11,244
C492,0,28,M,3151.32,SAL,16,26-30,7,860
C493,0,55,M,1348.91,SAL,34,>50,5,183
C494,0,42,M,4580.6,SAL,24,41-45,5,763
C495,0,46,M,9674.72,SAL,6,46-50,5,869
C496,0,54,M,2232.53,SAL,33,>50,29,662
C497,0,41,M,2650.65,SAL,31,41-45,17,159
C498,0,49,M,11569.61,SAL,6,46-50,31,217
C499,0,43,M,8052.34,SAL,45,41-45,12,823
C500,0,50,M,7523.88,SAL,42,46-50,29,556
C501,0,37,M,3307.97,PROF,28,36-40,12,272
C502,0,38,M,522.62,SAL,46,36-40,29,610
C503,1,38,M,1569.9,SELF-EMP,19,36-40,1,841
C504,0,55,M,811.59,PROF,30,>50,9,639
C505,0,29,M,24393.36,SAL,31,26-30,31,157
C506,0,46,M,4418.08,SAL,18,46-50,30,496
C507,0,38,M,20704.61,SAL,41,36-40,6,921
C508,0,51,M,40040.86,SELF-EMP,28,>50,28,565
C509,0,25,M,4195.73,SAL,23,<25,25,682
C510,0,25,M,664452,SAL,44,<25,11,450
C511,0,39,M,1544.72,SAL,12,36-40,7,227
C512,0,31,M,71384.7,SAL,40,31-35,25,579
C513,0,55,M,7156.62,PROF,5,>50,13,427
C514,0,52,M,2623.58,SAL,9,>50,2,779
C515,1,41,M,5455.71,SELF-EMP,15,41-45,1,848
C516,0,53,M,6971.03,PROF,29,>50,8,886
C517,0,54,M,1225.51,SAL,46,>50,2,256
C518,0,41,M,9472.03,SAL,10,41-45,26,408
C519,0,40,M,5891.63,PROF,6,36-40,25,770
C520,0,41,M,291.76,PROF,15,41-45,1,744
C521,1,39,M,34177.3,SELF-EMP,13,36-40,1,933
C522,1,30,M,57569.66,NA,8,26-30,17,790
C523,1,38,M,14419.75,NA,20,36-40,5,776
C524,1,43,M,3844.5,NA,38,41-45,1,765
C525,0,34,M,6554.65,SAL,14,31-35,29,736
C526,0,43,M,6261.98,SAL,29,41-45,10,215
C527,0,36,M,5527.86,PROF,1,36-40,11,380
C528,0,54,M,15578.44,PROF,0,>50,29,794
C529,0,41,M,5424.36,PROF,9,41-45,16,509
C530,0,36,M,8716.29,SELF-EMP,35,36-40,8,996
C531,0,50,M,1967.74,SAL,36,46-50,17,667
C532,0,28,M,2793.3,SAL,19,26-30,30,881
C533,0,25,M,204228.32,SAL,39,<25,25,552
C534,0,25,M,119885.76,PROF,11,<25,21,460
C535,0,53,M,5392.73,SELF-EMP,7,>50,27,248
C536,0,49,M,2687.17,PROF,4,46-50,4,443
C537,0,47,M,8984.31,SAL,15,46-50,20,434
C538,0,41,M,7026.4,SAL,6,41-45,22,527
C539,0,30,M,116887.5,SAL,24,26-30,4,123
C540,0,52,M,7661.55,SAL,41,>50,26,797
C541,0,42,M,28996.04,PROF,25,41-45,3,912
C542,0,39,M,8708.64,SAL,13,36-40,18,602
C543,0,26,M,2671.58,PROF,2,26-30,6,810
C544,0,38,M,0,SELF-EMP,13,36-40,30,100
C545,0,40,M,5594.29,SAL,22,36-40,9,634
C546,0,51,M,4906.58,SAL,22,>50,20,481
C547,0,48,M,8645.55,SAL,0,46-50,2,328
C548,0,47,M,12765.45,SAL,50,46-50,27,203
C549,0,42,M,2351.56,SELF-EMP,29,41-45,22,191
C550,0,46,M,10748.59,SAL,45,46-50,4,757
C551,0,52,M,5033.61,SAL,2,>50,6,657
C552,0,35,M,5201.09,PROF,3,31-35,17,263
C553,0,44,M,121.44,SAL,41,41-45,24,797
C554,0,41,M,6409.92,SAL,29,41-45,24,820
C555,1,41,M,16436.1,PROF,14,41-45,6,983
C556,0,51,M,16959.52,PROF,25,>50,7,986
C557,0,31,M,2168.07,SELF-EMP,26,31-35,30,727
C558,0,45,M,3807.8,SELF-EMP,26,41-45,3,475
C559,0,52,M,448.25,SAL,50,>50,4,326
C560,0,21,M,87586.26,SAL,43,<25,25,610
C561,1,37,M,3813.85,SELF-EMP,14,36-40,2,811
C562,1,42,M,9624.26,SELF-EMP,22,41-45,5,855
C563,1,41,M,1430.53,SELF-EMP,15,41-45,6,780
C564,1,36,M,13058.8,SELF-EMP,18,36-40,2,856
C565,0,48,M,11770.31,PROF,13,46-50,30,426
C566,0,54,M,8654.02,SAL,21,>50,13,590
C567,0,33,M,4019.2,SAL,25,31-35,3,625
C568,1,43,M,12301.33,SELF-EMP,20,41-45,2,795
C569,0,47,M,21094.92,SELF-EMP,47,46-50,18,992
C570,0,27,M,504.69,SELF-EMP,38,26-30,29,254
C571,0,29,M,116519.6,SELF-EMP,0,26-30,30,229
C572,0,42,M,2053.66,SAL,42,41-45,29,215
C573,0,25,M,1010.64,PROF,25,<25,5,820
C574,0,36,M,2582.72,PROF,2,36-40,5,121
C575,0,41,M,410.82,SAL,14,41-45,5,705
C576,0,39,M,4089.3,SAL,28,36-40,11,414
C577,0,51,M,22536.65,PROF,13,>50,19,975
C578,0,48,M,14924.01,SELF-EMP,31,46-50,17,759
C579,0,37,M,707.44,PROF,37,36-40,16,622
C580,0,44,M,12691.28,SAL,43,41-45,22,333
C581,0,41,M,3373.31,SAL,18,41-45,16,403
C582,0,35,M,1705.89,SAL,9,31-35,5,695
C583,0,34,M,4319.09,SAL,12,31-35,8,783
C584,0,48,M,13330.57,SELF-EMP,30,46-50,27,218
C585,0,36,M,5682.42,SAL,46,36-40,20,756
C586,0,37,M,2315.12,PROF,3,36-40,9,843
C587,0,42,M,4936.43,SELF-EMP,32,41-45,6,937
C588,0,39,M,7544.06,SAL,23,36-40,11,500
C589,0,50,M,11606.63,PROF,12,46-50,18,919
C590,0,47,M,5120.64,SAL,22,46-50,2,527
C591,0,52,M,29571.89,SAL,18,>50,2,403
C592,0,40,M,3933.75,SELF-EMP,12,36-40,2,490
C593,0,48,M,2691.63,PROF,9,46-50,20,394
C594,0,45,M,4433.8,SAL,22,41-45,16,276
C595,1,44,M,2415.59,SELF-EMP,18,41-45,7,704
C596,0,50,M,19642.67,SAL,36,46-50,15,292
C597,0,54,M,7552.51,SAL,36,>50,27,950
C598,0,43,M,12075.2,PROF,23,41-45,17,979
C599,0,44,M,10941.51,SAL,14,41-45,29,682
C600,0,54,M,939.96,SAL,14,>50,18,708
C601,1,40,M,11807.7,PROF,18,36-40,3,662
C602,1,46,M,5612.73,SELF-EMP,24,46-50,2,788
C603,1,45,M,7666.07,SELF-EMP,36,41-45,6,631
C604,1,44,M,3917.24,SELF-EMP,37,41-45,14,998
C605,0,52,M,11895.41,SELF-EMP,21,>50,28,200
C606,0,41,M,3266.32,SAL,18,41-45,7,732
C607,0,31,M,458.26,SELF-EMP,10,31-35,7,762
C608,0,34,M,10504,SELF-EMP,26,31-35,5,822
C609,0,54,M,842.37,SAL,0,>50,26,376
C610,0,30,M,6168.2,SAL,14,26-30,30,508
C611,0,50,M,4743,SAL,21,46-50,11,375
C612,0,32,M,10868.31,PROF,12,31-35,3,689
C613,0,32,M,3018.08,SAL,19,31-35,18,723
C614,0,49,M,36872.78,SELF-EMP,48,46-50,9,340
C615,0,49,M,7022.45,SAL,21,46-50,1,100
C616,0,36,M,1771.2,SELF-EMP,6,36-40,16,412
C617,0,31,M,6526.95,SAL,39,31-35,2,734
C618,0,55,M,4284.69,SAL,6,>50,30,470
C619,0,40,M,6484.51,SAL,3,36-40,5,596
C620,0,50,M,2122.07,SAL,20,46-50,22,492
C621,0,47,M,25417.28,SAL,33,46-50,0,715
C622,0,50,M,7601.94,SAL,38,46-50,19,891
C623,0,47,M,670.2,SAL,7,46-50,7,737
C624,0,45,M,9947,SAL,29,41-45,15,501
C625,0,53,M,14195.97,SAL,41,>50,13,597
C626,0,36,M,4850.74,SAL,27,36-40,5,937
C627,0,55,M,40974.11,SAL,15,>50,6,987
C628,0,45,M,7575.6,PROF,31,41-45,24,586
C629,0,36,M,4872.62,PROF,12,36-40,6,821
C630,0,35,M,3745.58,SELF-EMP,13,31-35,13,194
C631,0,38,M,7053.22,SAL,23,36-40,11,995
C632,0,54,M,11893.17,PROF,44,>50,0,665
C633,0,45,M,4795.67,SAL,31,41-45,1,768
C634,1,40,F,292.84,SELF-EMP,11,36-40,1,912
C635,0,36,F,6640.1,SAL,34,36-40,31,170
C636,0,51,F,54949,SAL,22,>50,18,420
C637,0,34,F,824147.45,SAL,48,31-35,3,761
C638,0,32,F,46328.69,SAL,41,31-35,13,878
C639,0,37,F,16751.35,SAL,34,36-40,13,743
C640,1,28,F,11154.71,SELF-EMP,13,26-30,8,781
C641,1,35,F,2387.45,SAL,35,31-35,1,894
C642,1,42,F,6847.03,SAL,8,41-45,0,736
C643,1,45,F,16186.1,PROF,9,41-45,1,804
C644,0,49,F,1120.44,SAL,43,46-50,10,880
C645,0,52,M,7634.49,SELF-EMP,50,>50,26,620
C646,0,51,M,3050.39,SAL,17,>50,10,777
C647,0,40,M,3530.56,SAL,13,36-40,27,476
C648,0,53,M,1283.33,SAL,7,>50,13,945
C649,0,46,M,0,PROF,23,46-50,29,554
C650,0,35,M,0,SAL,33,31-35,11,262
C651,0,53,M,12063.88,PROF,32,>50,21,730
C652,0,46,M,8625.44,SELF-EMP,29,46-50,26,351
C653,0,39,M,1729.49,SELF-EMP,5,36-40,22,330
C654,0,31,M,1385.02,PROF,32,31-35,26,677
C655,0,55,M,10470.81,SAL,31,>50,14,699
C656,0,40,M,8721.19,SELF-EMP,33,36-40,8,684
C657,0,35,M,3768.66,SAL,50,31-35,18,515
C658,0,36,M,44756.53,SAL,40,36-40,8,934
C659,0,28,M,4803.97,SAL,13,26-30,6,790
C660,0,35,M,274176.71,SELF-EMP,37,31-35,17,637
C661,0,52,M,9760.44,SELF-EMP,18,>50,19,991
C662,0,33,M,201246.28,SAL,43,31-35,10,962
C663,0,47,M,30551.4,SELF-EMP,21,46-50,16,819
C664,0,44,M,9952.17,SAL,29,41-45,4,851
C665,0,46,M,8626.06,SELF-EMP,45,46-50,25,954
C666,0,38,M,6384.29,SAL,24,36-40,23,971
C667,0,54,M,17062.58,SAL,49,>50,9,322
C668,0,39,M,3783.66,SAL,3,36-40,28,560
C669,0,28,M,24326.68,SAL,0,26-30,13,656
C670,0,54,M,6447.96,PROF,21,>50,0,741
C671,0,36,M,2437.25,SAL,39,36-40,29,756
C672,0,49,M,9356.63,SAL,21,46-50,6,184
C673,0,44,M,934.06,SAL,2,41-45,29,730
C674,1,47,M,114843.59,SAL,10,46-50,14,972
C675,0,47,M,1581.9,SAL,30,46-50,12,116
C676,0,45,M,5985.47,PROF,42,41-45,23,130
C677,0,30,M,46451.58,PROF,30,26-30,22,815
C678,0,49,M,6336.24,PROF,38,46-50,9,125
C679,0,52,M,12085.28,PROF,32,>50,4,412
C680,0,53,M,7156.93,PROF,1,>50,12,855
C681,1,44,M,6777.17,PROF,13,41-45,6,640
C682,1,36,M,2651.72,SAL,26,36-40,17,886
C683,1,31,M,46864.25,SAL,8,31-35,11,805
C684,0,40,M,21410.29,SAL,6,36-40,27,733
C685,0,43,M,83742.89,PROF,34,41-45,10,644
C686,0,35,M,6949.98,PROF,13,31-35,21,856
C687,0,36,M,13659.4,SELF-EMP,37,36-40,20,451
C688,0,51,M,5430.57,SAL,2,>50,24,355
C689,0,31,M,136125.7,SAL,39,31-35,22,151
C690,0,24,M,0,PROF,49,<25,2,750
C691,0,33,M,39638.75,SAL,0,31-35,13,862
C692,0,37,M,920.72,SELF-EMP,7,36-40,2,465
C693,0,49,M,2080.07,SAL,40,46-50,15,707
C694,0,53,M,7031.68,PROF,21,>50,28,564
C695,0,43,M,6284.74,PROF,3,41-45,9,767
C696,0,50,M,190647.54,SAL,5,46-50,21,840
C697,0,43,M,4518.7,PROF,9,41-45,20,847
C698,0,50,M,7542.97,SAL,25,46-50,30,408
C699,0,42,M,5051.7,SELF-EMP,45,41-45,7,448
C700,0,52,M,10436.96,SELF-EMP,9,>50,31,526
C701,0,42,M,22491.76,PROF,50,41-45,15,714
C702,0,46,M,138774.04,SAL,2,46-50,1,744
C703,0,52,M,6719.62,SAL,38,>50,20,282
C704,0,46,M,14562.94,SAL,41,46-50,19,385
C705,0,54,M,197280.19,PROF,4,>50,8,802
C706,0,30,M,7316.52,SAL,36,26-30,30,962
C707,0,28,M,116796.11,SAL,34,26-30,1,533
C708,0,52,M,212.02,SAL,6,>50,29,194
C709,0,45,M,1438.42,SAL,31,41-45,20,322
C710,0,50,M,44705.36,PROF,0,46-50,24,867
C711,0,33,M,42672.93,PROF,19,31-35,22,682
C712,0,36,M,9624.26,SAL,45,36-40,3,762
C713,1,39,M,29858.96,SAL,12,36-40,2,932
C714,0,55,M,5182.45,PROF,38,>50,28,493
C715,0,44,M,17854.74,SAL,32,41-45,16,563
C716,0,40,M,216643.64,SAL,20,36-40,6,211
C717,0,55,M,4194.62,SAL,46,>50,13,174
C718,0,48,M,31453.14,PROF,10,46-50,0,375
C719,1,45,M,1997.2,SAL,30,41-45,1,896
C720,1,44,M,1917.97,PROF,11,41-45,6,993
C721,1,36,M,21115.98,SAL,13,36-40,16,986
C722,1,33,M,11981.49,SAL,27,31-35,2,891
C723,0,43,M,4231.84,SAL,16,41-45,5,350
C724,0,36,M,6684.79,SELF-EMP,22,36-40,3,533
C725,0,45,M,6759.53,SAL,44,41-45,8,210
C726,0,42,M,1780.68,PROF,34,41-45,23,224
C727,0,51,M,6545.79,PROF,46,>50,28,743
C728,0,42,M,57249.42,SELF-EMP,40,41-45,8,762
C729,0,34,M,31221.83,SAL,35,31-35,5,838
C730,0,44,M,848.46,PROF,12,41-45,19,700
C731,0,55,M,13964.62,PROF,14,>50,21,921
C732,0,41,M,10566.08,SAL,40,41-45,10,615
C733,0,51,M,37970.99,SAL,43,>50,9,629
C734,0,35,M,68011.42,SAL,27,31-35,14,746
C735,0,55,M,11534.62,SAL,25,>50,25,570
C736,0,36,M,6477.41,PROF,21,36-40,20,533
C737,0,49,M,7711.6,SAL,41,46-50,3,724
C738,0,47,M,10301.71,SAL,19,46-50,24,641
C739,0,53,M,21110.13,SAL,13,>50,5,155
C740,0,45,M,6300.82,SELF-EMP,45,41-45,24,462
C741,0,42,M,6955.27,SAL,1,41-45,21,215
C742,0,42,M,6449.21,SAL,12,41-45,3,483
C743,0,40,M,122408.67,SAL,45,36-40,0,256
C744,0,49,M,137657.03,PROF,14,46-50,17,276
C745,0,43,M,1390.14,PROF,18,41-45,13,318
C746,0,45,M,11652.37,SAL,22,41-45,19,517
C747,0,52,M,6422.19,SAL,8,>50,23,379
C748,0,38,M,9158.51,PROF,50,36-40,31,193
C749,0,42,M,12520.05,SAL,44,41-45,20,457
C750,0,50,M,18845.12,SELF-EMP,16,46-50,31,606
C751,0,47,M,111403.02,SELF-EMP,4,46-50,4,372
C752,1,43,M,48566.51,SAL,27,41-45,1,834
C753,0,38,M,3359.56,SAL,42,36-40,17,113
C754,0,53,M,3549.16,SELF-EMP,48,>50,20,887
C755,0,37,M,3577.66,SELF-EMP,7,36-40,6,404
C756,0,28,M,16454.23,SAL,14,26-30,9,137
C757,0,51,M,23729.43,SAL,36,>50,1,387
C758,1,43,F,19527,PROF,14,41-45,8,772
C759,1,43,F,9117.99,SAL,18,41-45,6,765
C760,1,44,F,10085.16,SELF-EMP,19,41-45,5,964
C761,1,43,F,501.15,SELF-EMP,37,41-45,2,923
C762,0,35,M,2077.96,SELF-EMP,15,31-35,24,238
C763,0,53,M,11108.14,SAL,20,>50,2,905
C764,0,43,M,20227.46,SAL,15,41-45,19,194
C765,0,39,M,21522.21,SELF-EMP,17,36-40,9,183
C766,0,52,M,4063.64,SAL,10,>50,27,162
C767,0,35,M,12278.45,SELF-EMP,3,31-35,11,166
C768,0,50,M,29662.03,SAL,32,46-50,4,739
C769,0,52,M,848.38,SAL,15,>50,11,756
C770,0,39,M,129929.29,SAL,4,36-40,29,665
C771,0,31,M,6332.85,SELF-EMP,45,31-35,23,352
C772,0,41,M,2982.72,PROF,38,41-45,14,484
C773,0,25,M,131816.52,SAL,21,<25,11,485
C774,0,29,M,112298.36,SAL,35,26-30,13,673
C775,0,27,M,181863.73,SAL,9,26-30,27,830
C776,0,29,M,212495.44,SELF-EMP,31,26-30,14,877
C777,0,23,M,118942.91,SAL,26,<25,15,511
C778,0,44,M,29066.89,SAL,9,41-45,7,544
C779,0,35,M,2696.78,SAL,11,31-35,10,863
C780,0,48,M,21822.53,SAL,34,46-50,12,756
C781,0,38,M,11763.57,SAL,43,36-40,13,618
C782,0,50,M,105635.27,SAL,25,46-50,24,182
C783,0,43,M,7687.21,SAL,35,41-45,11,405
C784,0,35,M,20040.65,PROF,33,31-35,7,930
C785,0,34,M,7048.5,SAL,17,31-35,0,345
C786,0,44,M,18223.44,PROF,48,41-45,3,291
C787,0,32,M,7020.02,PROF,35,31-35,22,956
C788,0,53,M,156.53,SAL,16,>50,27,919
C789,0,47,M,6511.05,SAL,3,46-50,2,717
C790,0,54,M,93865.1,SAL,25,>50,5,119
C791,0,52,M,19321.37,SELF-EMP,40,>50,13,962
C792,1,33,M,10127.37,SAL,15,31-35,0,762
C793,0,36,M,416301.32,PROF,26,36-40,19,570
C794,0,36,M,66413.81,SELF-EMP,50,36-40,2,482
C795,0,55,M,21451.71,SAL,20,>50,1,612
C796,0,32,M,12905.27,SAL,35,31-35,22,826
C797,0,45,M,228204.17,SAL,48,41-45,27,228
C798,1,34,M,58771.01,SAL,8,31-35,1,958
C799,1,52,M,7402.97,SELF-EMP,13,>50,8,934
C800,1,51,M,18138.79,SELF-EMP,15,>50,1,563
C801,1,50,M,22704.62,SELF-EMP,14,46-50,2,759
C802,0,54,M,16096.48,SAL,20,>50,20,939
C803,0,43,M,6825.6,SELF-EMP,2,41-45,3,782
C804,0,40,M,1902.3,SAL,5,36-40,19,909
C805,0,49,M,28645.74,SAL,8,46-50,24,760
C806,0,43,M,61010.23,SAL,36,41-45,6,772
C807,0,53,M,17041.45,SAL,3,>50,9,527
C808,0,46,M,41523.4,SELF-EMP,10,46-50,27,786
C809,0,45,M,36551.19,SAL,9,41-45,25,772
C810,0,54,M,13739.36,SAL,29,>50,6,140
C811,0,53,M,17300.08,SAL,10,>50,20,315
C812,0,33,M,17044.11,SELF-EMP,5,31-35,16,805
C813,0,47,M,8777.81,PROF,14,46-50,27,866
C814,0,41,M,24225.78,SELF-EMP,11,41-45,20,468
C815,0,50,M,6227.02,SELF-EMP,31,46-50,15,269
C816,0,44,M,11798.96,SAL,36,41-45,17,164
C817,0,31,M,10212.98,SAL,22,31-35,4,562
C818,0,52,M,1473.47,SAL,11,>50,25,160
C819,0,36,M,6427.65,SAL,20,36-40,2,233
C820,0,45,M,0,SAL,28,41-45,5,496
C821,0,27,M,9405.68,PROF,7,26-30,8,890
C822,0,51,M,16815.2,SAL,6,>50,27,599
C823,0,52,M,17368.98,SAL,17,>50,0,980
C824,0,33,M,79626.25,SELF-EMP,2,31-35,9,806
C825,0,50,M,6455.78,PROF,38,46-50,3,867
C826,0,29,M,30160.53,SELF-EMP,26,26-30,8,777
C827,0,42,M,135173.33,SELF-EMP,40,41-45,3,529
C828,0,37,M,24974.05,SELF-EMP,43,36-40,22,537
C829,0,41,M,11182.67,SELF-EMP,50,41-45,3,313
C830,0,45,M,21555.76,PROF,15,41-45,31,281
C831,0,52,M,8002.19,PROF,41,>50,29,432
C832,1,31,M,3427.79,PROF,35,31-35,2,684
C833,0,46,M,23154.06,PROF,33,46-50,25,331
C834,0,34,M,20890.95,SELF-EMP,18,31-35,4,810
C835,0,43,M,8625.76,SELF-EMP,19,41-45,0,889
C836,0,49,M,8884.73,SELF-EMP,11,46-50,22,809
C837,0,35,M,10980.53,SELF-EMP,38,31-35,13,967
C838,1,50,M,21779.24,SELF-EMP,18,46-50,2,732
C839,1,43,M,7420.14,SELF-EMP,27,41-45,2,923
C840,1,34,M,22082.64,SELF-EMP,38,31-35,1,794
C841,1,44,M,10835.14,SENP,15,41-45,1,838
C842,0,53,M,169832.85,SENP,3,>50,22,543
C843,0,48,M,7302.06,SENP,10,46-50,18,479
C844,0,48,M,13320.13,SENP,40,46-50,16,768
C845,0,39,M,28091.35,SENP,36,36-40,9,289
C846,0,38,M,21086.59,SENP,11,36-40,22,768
C847,0,50,M,8722,SAL,48,46-50,27,264
C848,0,44,M,31751.07,SAL,32,41-45,15,473
C849,0,39,M,38551.47,SAL,37,36-40,18,174
C850,0,41,M,4634.12,SAL,38,41-45,27,185
C851,0,48,M,201285.17,PROF,10,46-50,20,243
C852,0,25,M,8998.71,PROF,34,<25,17,702
C853,0,47,M,19076.84,PROF,41,46-50,22,349
C854,0,53,M,57892.06,PROF,22,>50,4,271
C855,0,54,M,48535.12,SENP,39,>50,2,566
C856,0,48,M,10061.3,SENP,35,46-50,17,364
C857,0,29,M,22363.28,SENP,32,26-30,14,667
C858,0,37,M,7462.15,SENP,13,36-40,13,135
C859,0,49,M,69799.17,SENP,46,46-50,28,443
C860,0,37,M,13053.9,SENP,32,36-40,9,651
C861,0,49,M,21442.7,SENP,45,46-50,4,212
C862,0,41,M,9495.79,PROF,3,41-45,24,235
C863,0,34,M,514.73,PROF,29,31-35,1,793
C864,0,31,M,14577.28,PROF,17,31-35,12,565
C865,0,23,M,706649.94,PROF,48,<25,13,477
C866,0,55,M,11900.24,SENP,10,>50,14,993
C867,0,53,M,38823.72,SENP,16,>50,16,841
C868,0,55,M,34835.37,SENP,34,>50,12,308
C869,0,43,M,3967.92,SENP,49,41-45,15,390
C870,0,26,M,6958.25,SENP,25,26-30,12,671
C871,0,21,M,167491.8,SAL,27,<25,31,749
C872,1,27,M,28324.85,SAL,11,26-30,1,893
C873,0,38,M,88436.46,SAL,34,36-40,3,651
C874,0,41,M,8868.96,SENP,20,41-45,4,550
C875,0,27,F,108467.01,PROF,39,26-30,18,354
C876,0,49,F,24813.67,PROF,13,46-50,8,796
C877,0,55,F,510.18,SAL,3,>50,14,498
C878,1,41,F,23911.41,SAL,9,41-45,7,883
C879,1,24,F,272552.94,SAL,23,<25,7,945
C880,1,51,F,2916.26,SAL,16,>50,7,744
C881,1,44,F,3289.97,SENP,33,41-45,13,774
C882,0,52,F,10329.95,SAL,31,>50,11,567
C883,0,38,F,36702.64,SAL,3,36-40,20,282
C884,0,29,F,7415.57,SAL,9,26-30,13,960
C885,0,31,M,7093.23,SENP,38,31-35,9,972
C886,0,31,M,15519.93,PROF,27,31-35,11,937
C887,0,37,M,91019.22,SAL,49,36-40,25,255
C888,0,45,M,107889.52,SENP,22,41-45,9,227
C889,0,43,M,30119.28,SAL,19,41-45,11,973
C890,0,21,M,7194.83,PROF,8,<25,5,738
C891,0,33,M,65510.89,SAL,35,31-35,5,992
C892,0,34,M,4204.67,PROF,47,31-35,30,709
C893,0,36,M,6662.2,SAL,46,36-40,28,319
C894,0,27,M,30682.11,SAL,24,26-30,21,613
C895,0,25,M,54835.86,SAL,17,<25,3,643
C896,0,25,M,242757.67,PROF,25,<25,13,291
C897,0,31,M,218269.3,SAL,16,31-35,18,779
C898,0,29,M,3463.01,SAL,48,26-30,23,411
C899,0,37,M,13096.31,SAL,8,36-40,27,530
C900,0,52,M,161937,SENP,25,>50,29,627
C901,0,48,M,4795.68,PROF,43,46-50,13,518
C902,0,47,M,3452.84,SAL,43,46-50,2,339
C903,0,43,M,12409.08,PROF,30,41-45,14,957
C904,0,55,M,645672.61,PROF,19,>50,30,999
C905,0,50,M,33929.66,SAL,31,46-50,7,317
C906,0,25,M,93784.79,SAL,13,<25,21,207
C907,0,35,M,14446.62,SAL,26,31-35,6,207
C908,0,51,M,18367.95,SAL,34,>50,25,957
C909,0,28,M,4107.54,PROF,19,26-30,20,169
C910,0,34,M,1039.81,SAL,39,31-35,5,695
C911,1,43,M,45996.19,NA,26,41-45,11,735
C912,0,49,M,4798.63,SAL,34,46-50,11,480
C913,0,43,M,32235.53,SENP,44,41-45,7,471
C914,0,45,M,9580.65,SENP,23,41-45,28,252
C915,0,27,M,250254.24,PROF,2,26-30,14,531
C916,0,50,M,92012.91,PROF,37,46-50,10,623
C917,1,42,M,144370.25,NA,15,41-45,6,795
C918,1,33,M,183922.47,SELF-EMP,25,31-35,7,758
C919,1,39,M,6134.9,NA,10,36-40,4,992
C920,1,33,M,8978.56,PROF,20,31-35,10,823
C921,0,50,M,692.93,SENP,24,46-50,25,281
C922,0,52,M,6132.77,SAL,0,>50,5,872
C923,0,51,M,72272.9,SENP,35,>50,9,376
C924,0,33,M,29680.73,SENP,1,31-35,9,107
C925,0,32,M,3328.83,SAL,0,31-35,14,512
C926,0,34,M,42043.28,SAL,23,31-35,27,964
C927,0,34,M,18784.62,SAL,6,31-35,13,100
C928,0,32,M,70937.84,PROF,17,31-35,21,244
C929,0,50,M,16197.16,SAL,41,46-50,14,470
C930,0,34,M,3987.65,SENP,32,31-35,28,917
C931,0,33,M,26488.18,PROF,22,31-35,27,285
C932,0,26,M,10194.64,PROF,48,26-30,20,799
C933,0,34,M,11775.42,PROF,26,31-35,19,445
C934,0,22,M,665774.53,SAL,9,<25,28,390
C935,0,54,M,33585.57,SAL,37,>50,10,203
C936,0,37,M,87616.37,PROF,37,36-40,19,554
C937,0,44,M,7195.92,SENP,24,41-45,14,833
C938,0,34,M,120502.19,SENP,40,31-35,2,942
C939,0,30,M,12533.05,SENP,5,26-30,24,252
C940,0,29,M,180726.32,SENP,31,26-30,19,250
C941,0,48,M,3372.08,SAL,14,46-50,16,194
C942,0,48,M,23604.63,PROF,49,46-50,4,599
C943,0,26,M,964.78,PROF,4,26-30,6,152
C944,0,28,M,52516.53,PROF,50,26-30,26,100
C945,0,36,M,50311.18,SAL,45,36-40,13,841
C946,0,32,M,5960.22,PROF,5,31-35,21,328
C947,0,29,M,41173.55,SAL,43,26-30,16,243
C948,0,32,M,193913.85,SAL,33,31-35,8,433
C949,0,55,M,204587.03,SAL,46,>50,17,963
C950,0,51,M,98921.16,PROF,0,>50,15,897
C951,1,52,M,21257.25,PROF,39,>50,0,782
C952,0,47,M,207.6,PROF,20,46-50,13,628
C953,0,40,M,9482.74,SENP,18,36-40,19,182
C954,0,49,M,32450.94,PROF,32,46-50,21,425
C955,0,34,M,25302.15,SAL,30,31-35,2,194
C956,0,54,M,28480.28,SENP,4,>50,20,868
C957,1,24,M,5362.26,NA,14,<25,6,979
C958,1,48,M,10841.2,NA,19,46-50,17,699
C959,1,26,M,775083.31,NA,8,26-30,7,966
C960,1,53,M,33195.52,SAL,25,>50,10,980
C961,0,52,M,69120.22,PROF,17,>50,22,122
C962,0,35,M,6930.73,PROF,2,31-35,11,741
C963,0,54,M,66839.69,SAL,29,>50,24,264
C964,0,49,M,15163.1,SAL,14,46-50,28,825
C965,0,47,M,7242.29,PROF,0,46-50,24,807
C966,0,27,M,33369.21,SAL,10,26-30,7,452
C967,0,53,M,27769.87,SAL,32,>50,30,447
C968,0,53,M,36673.12,SAL,5,>50,3,833
C969,0,55,M,13267.43,SAL,3,>50,13,762
C970,0,27,M,28705.24,SAL,27,26-30,15,734
C971,0,30,M,294449.99,SAL,46,26-30,18,378
C972,0,39,M,34048.59,SAL,0,36-40,0,365
C973,0,38,M,26147.36,SAL,2,36-40,18,324
C974,0,55,M,107772.14,PROF,9,>50,27,851
C975,0,50,M,4591.83,SAL,39,46-50,12,382
C976,0,38,M,57216.15,SAL,31,36-40,18,136
C977,0,50,M,12583.9,PROF,2,46-50,16,982
C978,0,51,M,58564.42,PROF,23,>50,28,871
C979,0,27,M,75408.75,PROF,40,26-30,30,278
